"","Catch_1830","Catch_1831","Catch_1832","Catch_1833","Catch_1834","Catch_1835","Catch_1836","Catch_1837","Catch_1838","Catch_1839","Catch_1840","Catch_1841","Catch_1842","Catch_1843","Catch_1844","Catch_1845","Catch_1846","Catch_1847","Catch_1848","Catch_1849","Catch_1850","Catch_1851","Catch_1852","Catch_1853","Catch_1854","Catch_1855","Catch_1856","Catch_1857","Catch_1858","Catch_1859","Catch_1860","Catch_1861","Catch_1862","Catch_1863","Catch_1864","Catch_1865","Catch_1866","Catch_1867","Catch_1868","Catch_1869","Catch_1870","Catch_1871","Catch_1872","Catch_1873","Catch_1874","Catch_1875","Catch_1876","Catch_1877","Catch_1878","Catch_1879","Catch_1880","Catch_1881","Catch_1882","Catch_1883","Catch_1884","Catch_1885","Catch_1886","Catch_1887","Catch_1888","Catch_1889","Catch_1890","Catch_1891","Catch_1892","Catch_1893","Catch_1894","Catch_1895","Catch_1896","Catch_1897","Catch_1898","Catch_1899","Catch_1900","Catch_1901","Catch_1902","Catch_1903","Catch_1904","Catch_1905","Catch_1906","Catch_1907","Catch_1908","Catch_1909","Catch_1910","Catch_1911","Catch_1912","Catch_1913","Catch_1914","Catch_1915","Catch_1916","Catch_1917","Catch_1918","Catch_1919","Catch_1920","Catch_1921","Catch_1922","Catch_1923","Catch_1924","Catch_1925","Catch_1926","Catch_1927","Catch_1928","Catch_1929","Catch_1930","Catch_1931","Catch_1932","Catch_1933","Catch_1934","Catch_1935","Catch_1936","Catch_1937","Catch_1938","Catch_1939","Catch_1940","Catch_1941","Catch_1942","Catch_1943","Catch_1944","Catch_1945","Catch_1946","Catch_1947","Catch_1948","Catch_1949","Catch_1950","Catch_1951","Catch_1952","Catch_1953","Catch_1954","Catch_1955","Catch_1956","Catch_1957","Catch_1958","Catch_1959","Catch_1960","Catch_1961","Catch_1962","Catch_1963","Catch_1964","Catch_1965","Catch_1966","Catch_1967","Catch_1968","Catch_1969","Catch_1970","Catch_1971","Catch_1972","Catch_1973","Catch_1974","Catch_1975","Catch_1976","Catch_1977","Catch_1978","Catch_1979","Catch_1980","Catch_1981","Catch_1982","Catch_1983","Catch_1984","Catch_1985","Catch_1986","Catch_1987","Catch_1988","Catch_1989","Catch_1990","Catch_1991","Catch_1992","Catch_1993","Catch_1994","Catch_1995","Catch_1996","Catch_1997","Catch_1998","Catch_1999","Catch_2000","Catch_2001","Catch_2002","Catch_2003","Catch_2004","Catch_2005","Catch_2006","Catch_2007","Catch_2008","Catch_2009","Catch_2010","Catch_2011","Catch_2012","Catch_2013","Catch_2014","Catch_2015","Catch_2016","Catch_2017","Catch_2018","Catch_2019","Catch_2020","Catch_2021","Catch_2022","Catch_2023","Catch_2024","Catch_2025","Catch_2026","Catch_2027","Catch_2028","Catch_2029","Catch_2030"
"1",352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,357.114732828882,357.114732828882,357.114732828882,357.114732828882,357.114732828882,357.114732828882,357.114732828882,357.114732828882,357.114732828882,357.114732828882,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,382.903270640338,382.903270640338,382.903270640338,382.903270640338,382.903270640338,382.903270640338,382.903270640338,382.903270640338,382.903270640338,382.903270640338,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,433.300478520244,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,352.39526185685,623.780454285473,623.780454285473,352.39526185685,807.573729806769,917.849695119547,597.452962551912,1639.96926425882,2495.48206451297,3803.12507142877,6972.75146825811,6016.19161731878,3003.00297252242,1081.34216957198,1240.62967502377,1794.05164909345,517.709457973342,184.839414529217,193.008004552386,174.628677000256,165.439013224191,70.4791542048549,432.960336482966,197.09229956397,332.89510869915,259.352733235606,7.14751627027262,0,19.4004013050257,52.0747613977005,109.254891559881,18.3793275521296,23.48469631661,134.781735382284,58.201203915077,49.0115401390122,107.212744054089,247.099848200853,0,2.04214750579218,36.7586551042592,13.2739587876491,0,4.08429501158435,61.2644251737653,243.015553189269,30.6322125868827,35.7375813513631,49.0115401390122,84.7491214903753,712.70947952147,45.948318880324,34.716507598467,142.950325405452,44.9272451274279,98.0230802780245,170.519316733647,62.2854989266614,16.3371800463374,15.3161062934413,27.5689913281944,13.2739587876491,24.5057700695061,12.2528850347531,0,53.0958351505966,0,192.982939297361,0,0,0,0,2.04214750579218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,629.057832239694,629.057832239694,629.057832239694,629.057832239694,629.057832239694,629.057832239694,629.057832239694,629.057832239694,629.057832239694,629.057832239694,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,655.875290223272,655.875290223272,655.875290223272,655.875290223272,655.875290223272,655.875290223272,655.875290223272,655.875290223272,655.875290223272,655.875290223272,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,708.283263668303,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,624.150062151196,934.22172628045,934.22172628045,624.150062151196,1116.8419378493,1226.41406479061,867.643677576328,1903.50609986407,2570.05155694896,3829.59985178892,6983.1256926978,5999.0364670902,3005.07955409202,1095.68378646662,1253.95463649295,1803.84438466138,535.648470988816,204.902976703012,213.019430550516,194.757409393632,185.626398815189,91.2726228379507,451.440262320958,217.077657474269,352.013702689029,257.697409658264,7.10189711656634,0,19.2765778878229,51.7423932778404,108.557570210371,18.2620211568849,23.3348048115751,133.921488483822,57.8297336634687,48.6987230850263,106.528456748495,245.522728887008,0,2.0291134618761,36.5240423137697,13.1892375021946,0,4.05822692375219,60.8734038562829,241.464501963255,30.4367019281414,35.5094855828317,48.6987230850263,84.208208667858,708.160598194757,45.6550528922122,34.4949288518936,142.037942331327,44.6404961612741,97.3974461700526,169.430974066654,61.8879605872209,16.2329076950088,15.2183509640707,27.3930317353273,13.1892375021946,24.3493615425132,12.1746807712566,0,52.7569500087785,0,191.751222147291,0,0,0,0,2.0291134618761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,388.428400682697,388.428400682697,388.428400682697,388.428400682697,388.428400682697,388.428400682697,388.428400682697,388.428400682697,388.428400682697,388.428400682697,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,412.91829445791,412.91829445791,412.91829445791,412.91829445791,412.91829445791,412.91829445791,412.91829445791,412.91829445791,412.91829445791,412.91829445791,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,460.777629351954,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,383.946590057168,646.994888741663,646.994888741663,383.946590057168,829.675005876144,939.283076156832,627.520079569809,1663.72229953817,2465.38789069012,3771.69152135352,6921.43406929314,5980.56012270358,2985.62109123773,1075.59897764277,1233.92174582599,1783.9918763087,515.379951763693,184.525961842355,192.645078159443,174.377066445995,165.243060589271,70.8583334031228,431.144119973905,196.704636317988,331.684945089576,257.781943067545,7.10422677745204,0,19.2829012530841,51.7593665214363,108.593180741053,18.2680117134481,23.3424594116281,133.965419231953,57.8487037592523,48.7146979025283,106.563401661781,245.603268591913,0,2.02977907927201,36.5360234268962,13.1935640152681,0,4.05955815854402,60.8933723781604,241.543710433369,30.4466861890802,35.5211338872602,48.7146979025283,84.2358317897885,708.392898665932,45.6700292836203,34.5062443476242,142.084535549041,44.6551397439843,97.4293958050566,169.486553119213,61.9082619177964,16.2382326341761,15.2233430945401,27.4020175701722,13.1935640152681,24.3573489512641,12.1786744756321,0,52.7742560610723,0,191.814122991205,0,0,0,0,2.02977907927201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,310.993318695288,310.993318695288,310.993318695288,310.993318695288,310.993318695288,310.993318695288,310.993318695288,310.993318695288,310.993318695288,310.993318695288,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,336.492643162405,336.492643162405,336.492643162405,336.492643162405,336.492643162405,336.492643162405,336.492643162405,336.492643162405,336.492643162405,336.492643162405,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,386.324656336705,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,306.326775655555,570.115348562832,570.115348562832,306.326775655555,753.216852845455,863.077755415029,550.462114699051,1589.05453621326,2471.36766964274,3780.55508375432,6937.57967576533,5990.08256232217,2988.23512266651,1073.80717233375,1232.49514271203,1783.83411671859,512.295892533709,180.678723666293,188.816568301076,170.506417872814,161.351342658682,66.7488987793274,427.865754447833,192.885490618467,328.177157671739,258.376567154368,7.12061405543533,0,19.3273810076102,51.8787595467431,108.843671990226,18.3101504282623,23.3963033250018,134.274436473923,57.9821430228305,48.8270678086994,106.80921083153,246.169800202193,0,2.03446115869581,36.6203008565245,13.2239975315227,0,4.06892231739161,61.0338347608742,242.100877884801,30.5169173804371,35.6030702771766,48.8270678086994,84.430138085876,710.026944384837,45.7753760706557,34.5858396978287,142.412281108707,44.7581454913078,97.6541356173988,169.8775067511,62.0510653402221,16.2756892695665,15.2584586902186,27.4652256423934,13.2239975315227,24.4135339043497,12.2067669521748,0,52.895990126091,0,192.256579496754,0,0,0,0,2.03446115869581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,237.814618757437,237.814618757437,237.814618757437,237.814618757437,237.814618757437,237.814618757437,237.814618757437,237.814618757437,237.814618757437,237.814618757437,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,263.214742511341,263.214742511341,263.214742511341,263.214742511341,263.214742511341,263.214742511341,263.214742511341,263.214742511341,263.214742511341,263.214742511341,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,312.852892853936,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,233.166230096592,488.148234127787,488.148234127787,233.166230096592,671.195530502082,781.023908326658,477.229291928985,1515.51423414096,2451.0919648972,3768.47590855983,6923.67455644135,5982.96153626501,2982.00280515087,1068.14162861519,1226.78261880625,1777.95836677774,506.796586400689,175.277594078355,183.413029472768,165.108299835338,155.955935016624,61.3814985565713,422.391444183653,187.480747169974,322.732360602092,258.300073772616,7.11850597011146,0,19.3216590617311,51.8634006393835,108.811448400275,18.3047296374295,23.3893767589377,134.234684007816,57.9649771851933,48.8126123664786,106.777589551672,246.096920680996,0,2.03385884860327,36.6094592748589,13.2200825159213,0,4.06771769720655,61.0157654580982,242.02920298379,30.5078827290491,35.5925298505573,48.8126123664786,84.4051422170359,709.816738162543,45.7618240935737,34.5756004262557,142.370119402229,44.744894669272,97.6252247329572,169.827213858373,62.0326948823999,16.2708707888262,15.2539413645246,27.4570944561442,13.2200825159213,24.4063061832393,12.2031530916196,0,52.8803300636851,0,192.199661193009,0,0,0,0,2.03385884860327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,553.851186809234,553.851186809234,553.851186809234,553.851186809234,553.851186809234,553.851186809234,553.851186809234,553.851186809234,553.851186809234,553.851186809234,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,579.731536545102,579.731536545102,579.731536545102,579.731536545102,579.731536545102,579.731536545102,579.731536545102,579.731536545102,579.731536545102,579.731536545102,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,630.308167728268,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,549.114913654957,842.597456311296,842.597456311296,549.114913654957,1026.56066095525,1136.93858374162,794.399186513557,1837.87936396618,2546.70699139971,3834.07355542155,7008.86080340311,6035.87731272206,3019.90277436486,1096.465268032,1255.90004539009,1809.8336949291,532.311440457224,199.13363649096,207.30977891958,188.913458455185,179.715298222987,84.6676424902795,447.483962760292,211.39785013389,347.326218009697,259.592522108685,7.1541246250425,0,19.4183382679725,52.1229079824525,109.355904982792,18.396320464395,23.5064094822825,134.90635007223,58.2550148039175,49.05685457172,107.311869375637,247.328308465755,0,2.044035607155,36.79264092879,13.2862314465075,0,4.08807121431,61.32106821465,243.240237251445,30.660534107325,35.7706231252125,49.05685457172,84.8274776969325,713.368426897095,45.9908011609875,34.748605321635,143.08249250085,44.96878335741,98.11370914344,170.676973197442,62.3430860182275,16.35228485724,15.3302670536625,27.5944806965925,13.2862314465075,24.52842728586,12.26421364293,0,53.14492578603,0,193.161364876147,0,0,0,0,2.044035607155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,357.142649272027,357.142649272027,357.142649272027,357.142649272027,357.142649272027,357.142649272027,357.142649272027,357.142649272027,357.142649272027,357.142649272027,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,382.333135288705,382.333135288705,382.333135288705,382.333135288705,382.333135288705,382.333135288705,382.333135288705,382.333135288705,382.333135288705,382.333135288705,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,431.561601425874,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,352.532625687275,618.522560924794,618.522560924794,352.532625687275,802.003691597949,912.092370001843,597.174133251483,1637.91988001422,2480.19848588302,3790.47243696022,6954.21030161404,6005.25032838549,2997.17912496059,1078.78196981126,1237.798949728,1790.28102097717,516.106502413588,183.801787972206,191.956504891013,173.608391823697,164.43433529004,69.6357511089091,431.501314380966,196.033863350416,331.606032125581,258.91226217212,7.13537730395605,0,19.3674526821664,51.9863203573941,109.069338789042,18.3481130673156,23.4448111415699,134.552829160314,58.1023580464993,48.9283015128415,107.030659559341,246.680186793909,0,2.03867922970173,36.6962261346311,13.2514149930612,0,4.07735845940346,61.1603768910519,242.602828334506,30.5801884455259,35.6768865197803,48.9283015128415,84.6051880326218,711.499051165903,45.8702826682889,34.6575469049294,142.707546079121,44.850943053438,97.856603025683,170.229715680094,62.1797165059027,16.3094338376138,15.290094222763,27.5221696009733,13.2514149930612,24.4641507564207,12.2320753782104,0,53.0056599722449,0,192.655187206813,0,0,0,0,2.03867922970173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,603.010638431111,603.010638431111,603.010638431111,603.010638431111,603.010638431111,603.010638431111,603.010638431111,603.010638431111,603.010638431111,603.010638431111,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,628.886650234937,628.886650234937,628.886650234937,628.886650234937,628.886650234937,628.886650234937,628.886650234937,628.886650234937,628.886650234937,628.886650234937,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,679.4548040215,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,598.275159146751,897.033033604331,897.033033604331,598.275159146751,1080.33429543098,1190.31505252696,842.676841582279,1882.40233227675,2551.71981642583,3828.22753476803,6992.23773728828,6017.93573601289,3012.81338239938,1096.29685596745,1255.15794955054,1807.09841571744,534.172986365737,202.194034390812,210.340757138663,192.010630955998,182.845567864666,88.1399159208987,449.650737856784,214.414118512588,349.85338419561,258.658447244267,7.12838240436956,0,19.348466526146,51.9353575175497,108.962416752506,18.3301261826646,23.4218279000714,134.42092533954,58.0453995784379,48.8803364871056,106.925736065543,246.438363122491,0,2.03668068696273,36.6602523653292,13.2384244652578,0,4.07336137392546,61.100420608882,242.365001748565,30.550210304441,35.6419120218478,48.8803364871056,84.5222485089534,710.801559749994,45.8253154566615,34.6235716783664,142.567648087391,44.8069751131801,97.7606729742111,170.062837361388,62.1187609523633,16.2934454957019,15.2751051522205,27.4951892739969,13.2384244652578,24.4401682435528,12.2200841217764,0,52.953697861031,0,192.466324917978,0,0,0,0,2.03668068696273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,472.769560330344,472.769560330344,472.769560330344,472.769560330344,472.769560330344,472.769560330344,472.769560330344,472.769560330344,472.769560330344,472.769560330344,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,498.687269024469,498.687269024469,498.687269024469,498.687269024469,498.687269024469,498.687269024469,498.687269024469,498.687269024469,498.687269024469,498.687269024469,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,549.336908890765,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,468.02645024253,753.08070809953,753.08070809953,468.02645024253,937.256950025452,1047.762695181,713.594772810425,1758.28334506801,2530.02266770696,3827.50338950593,7005.07213607481,6037.040011028,3017.57284478692,1091.90791531701,1251.52732498614,1806.10245345197,527.100773410848,193.537135256123,201.722746008386,183.305121815794,174.096309719498,78.9385847244388,442.175061856117,205.815551384518,341.901330140893,259.893141384356,7.16240940823028,0,19.440825536625,52.1832685456777,109.48254381152,18.4176241925921,23.5336309127566,135.062577412342,58.3224766098751,49.1136645135791,107.436141123454,247.614725255961,0,2.04640268806579,36.8352483851843,13.3016174724277,0,4.09280537613159,61.3920806419738,243.521919879829,30.6960403209869,35.8120470411514,49.1136645135791,84.9257115547304,714.194538134962,46.0440604814804,34.7888456971185,143.248188164606,45.0208591374475,98.2273290271581,170.874624453494,62.4152819860067,16.3712215045263,15.3480201604935,27.6264362888882,13.3016174724277,24.5568322567895,12.2784161283948,0,53.2064698897106,0,193.385054022218,0,0,0,0,2.04640268806579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,199.202444892793,199.202444892793,199.202444892793,199.202444892793,199.202444892793,199.202444892793,199.202444892793,199.202444892793,199.202444892793,199.202444892793,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,223.874801469517,223.874801469517,223.874801469517,223.874801469517,223.874801469517,223.874801469517,223.874801469517,223.874801469517,223.874801469517,223.874801469517,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,272.090713995273,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,194.68724238202,438.925852098642,438.925852098642,194.68724238202,622.147048924127,732.079767019418,438.982171482667,1478.25351569834,2428.82652999275,3758.26475230814,6915.33719981619,5984.82813000036,2981.01839760032,1065.33899523608,1224.1306991515,1775.83008070379,503.460658304588,171.626712942875,179.76987724623,161.447757563682,152.286697722407,57.6224126959066,418.975328657281,183.841459397908,319.221565941183,258.545466631518,7.12526876543555,0,19.3400152204679,51.9126724338876,108.914822557372,18.3221196825486,23.4115973721454,134.362211005356,58.0200456614038,48.8589858201295,106.879031481533,246.330720176486,0,2.03579107583873,36.6442393650971,13.2326419929517,0,4.07158215167746,61.0737322751619,242.259138024809,30.5368661375809,35.6263438271777,48.8589858201295,84.4853296473072,710.491085467716,45.8052992063714,34.6084482892584,142.505375308711,44.787403668452,97.717971640259,169.988554832534,62.0916278130812,16.2863286067098,15.2684330687905,27.4831795238228,13.2326419929517,24.4294929100647,12.2147464550324,0,52.9305679718069,0,192.38225666676,0,0,0,0,2.03579107583873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
